icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
4bb14a,THY721  ,Turkey,1560302712,1560302712,72.8706,19.0957,,true,0.64,227,,,,,0266,false
4baa73,THY6AD  ,Turkey,1560302895,1560302897,31.9644,40.3926,10972.8,false,231.45,259.24,0,,,11300.46,,false
4baa74,THY7QP  ,Turkey,1560302900,1560302900,30.7382,48.2695,10683.24,false,233.05,195.75,0,,,11041.38,2277,false
aa7e36,UAL562  ,United States,1560302900,1560302900,-104.719,39.9147,2042.16,false,121.71,289.51,6.5,,,2133.6,1464,false
40075b,TCX2631 ,United Kingdom,1560302900,1560302900,-61.3823,44.396,11887.2,false,263.1,59.57,0,,,12374.88,6161,false
a01c37,,United States,1560302888,1560302899,-73.827,40.6515,403.86,false,92.12,268.4,6.83,,,441.96,3001,false
8963af,FDB661  ,United Arab Emirates,1560302899,1560302899,55.3248,25.2787,495.3,false,106.89,302.62,3.25,,,358.14,0556,false
8963ad,FDB1760 ,United Arab Emirates,1560302899,1560302900,71.9101,42.8485,10972.8,false,229.47,270.9,0,,,11155.68,0210,false
4067f2,TOM98B  ,United Kingdom,1560302746,1560302747,-2.2893,53.3468,68.58,false,76.09,51.04,-3.58,,,144.78,7447,false
a27600,JBU1790 ,United States,1560302894,1560302897,-71.5273,41.6871,5288.28,false,225.02,62.79,-10.4,,,5486.4,5621,false
4067f6,TOM349  ,United Kingdom,1560302900,1560302900,-71.1895,42.4498,11887.2,false,286.88,48.71,0,,,12291.06,6353,false
4067f5,TOM169  ,United Kingdom,1560302900,1560302900,-69.4634,42.684,11887.2,false,292.42,63.12,0,,,12313.92,6127,false
8963ba,FDB448  ,United Arab Emirates,1560302889,1560302889,70.6176,20.1321,10363.2,false,238.01,307.71,0,,,10995.66,0615,false
40075a,,United Kingdom,1560302892,1560302892,-122.3661,37.6318,7.62,false,48.79,75.96,0,,,0,,false
3345e4,,Italy,,1560302861,,,,false,14.23,102.53,-0.33,,,,,false
8963c9,ABY668  ,United Arab Emirates,1560302720,1560302795,47.0408,23.1434,11887.2,false,239.93,94.43,0,,,12672.06,0134,false
ab4ea1,N828AP  ,United States,1560302698,1560302713,-118.4664,34.2095,396.24,false,53.13,313.43,1.63,,,373.38,0262,false
a083ed,N132PJ  ,United States,1560302900,1560302900,-121.1064,38.9553,647.7,false,41.56,301.33,3.25,,,655.32,,false
ab4ea9,CMB313  ,United States,1560302899,1560302900,-69.1337,41.6948,10668,false,279.77,58.77,0,,,11109.96,5610,false
a89915,NKS315  ,United States,1560302897,1560302897,-94.9836,29.8228,2590.8,false,142.66,295.64,-5.2,,,2758.44,6136,false
3df79e,WHS2AG  ,Germany,1560302900,1560302900,8.1339,53.6803,304.8,false,68.13,166.91,-0.65,,,335.28,,false
020058,RAM501B ,Morocco,1560302895,1560302895,-17.0688,14.6708,,true,1.29,90,,,,,5063,false
a63f24,N501RF  ,United States,1560302899,1560302900,-122.8455,48.7924,1249.68,false,46.48,332.3,-1.3,,,1341.12,1200,false
a49c17,N39647  ,United States,1560302898,1560302899,-95.8586,32.6548,1341.12,false,76,282.91,-0.33,,,1363.98,3425,false
a3df4a,FFT230  ,United States,1560302899,1560302900,-94.511,40.4598,11262.36,false,245.61,84.23,-0.33,,,11445.24,2712,false
add376,JBU688  ,United States,1560302568,1560302836,-73.236,42.646,7665.72,false,253.38,99.35,-6.18,,,7856.22,7661,false
c82741,ANZ102  ,New Zealand,1560302705,1560302705,155.2393,-35.0812,12496.8,false,300.51,107.54,-0.33,,,12984.48,1304,false
ae53fd,RONIN40 ,United States,1560302899,1560302899,-97.4557,31.0801,3482.34,false,88.46,227.12,0,,,3642.36,0166,false
a4194d,ASA1795 ,United States,1560302900,1560302900,-119.7666,37.3514,11590.02,false,236.03,343.54,-0.33,,,11582.4,7754,false
a1f3b5,AMF2849 ,United States,1560302898,1560302898,-111.8547,33.9188,2148.84,false,101.84,257.16,0.98,,,2141.22,4370,false
89652d,ABY621  ,United Arab Emirates,1560302900,1560302900,55.5108,25.3304,,true,11.32,120,,,,,7320,false
a1f3aa,ACA2413 ,United States,1560302690,1560302736,-128.2399,44.3825,10972.8,false,227.08,223.35,0,,,11353.8,2000,false
abb8a0,,United States,1560302812,1560302871,-114.1693,38.5473,11140.44,false,235.59,139.07,-3.25,,,11849.1,,false
a3e656,N350RT  ,United States,1560302899,1560302900,-83.1117,29.7015,9144,false,134.1,321.86,0,,,9654.54,1172,false
896502,ABY671  ,United Arab Emirates,1560302895,1560302899,55.7297,25.2845,853.44,false,115.84,185.86,-3.58,,,800.1,7346,false
02006f,RAM272  ,Morocco,1560302866,1560302895,16.9433,35.516,11269.98,false,243.87,98.37,0,,,11658.6,7733,false
a76622,EJA576  ,United States,1560302900,1560302900,-102.7859,39.1906,9144,false,177.51,355.51,-0.33,,,9471.66,5151,false
845b9c,FDA302  ,Japan,1560302730,1560302741,135.6254,35.2744,5311.14,false,207.32,89.86,-13.98,,,5593.08,0406,false
a93d9f,DAL2864 ,United States,1560302900,1560302900,-84.2517,33.4801,2926.08,false,145.77,131.57,8.45,,,3009.9,2072,false
020072,RAM527S ,Morocco,1560302811,1560302811,-13.4813,9.9155,1828.8,false,165.86,191.45,-5.53,,,2865.12,7327,false
a6d19e,N5388J  ,United States,1560302784,1560302880,-106.62,35.0328,1554.48,true,6.17,300,,,,,,false
ac75a5,AAL1237 ,United States,1560302900,1560302900,-98.4545,33.2586,8001,false,227.32,293.9,5.2,,,8374.38,2025,false
a89924,N653P   ,United States,1560302701,1560302704,-111.7058,35.1512,2316.48,false,64.26,75.63,0,,,2430.78,,false
a50c3e,UAL2317 ,United States,1560302898,1560302899,-93.1803,32.2745,11277.6,false,264.33,52.75,0,,,11811,2563,false
a6595a,N508TJ  ,United States,1560302618,1560302889,-78.6148,42.7951,708.66,false,44.04,37.41,-0.65,,,746.76,,false
ab68f9,UAL1776 ,United States,1560302874,1560302875,-94.2515,31.38,9845.04,false,256.54,33.88,4.88,,,10134.6,,false
a0e6dd,N1572Q  ,United States,1560302691,1560302691,-96.8628,32.6758,175.26,false,32.02,316.3,-3.25,,,190.5,1200,false
86eb2e,,Japan,1560302772,1560302897,137.6047,34.8747,12192,false,225.61,259.36,5.53,,,11551.92,3661,false
a0235a,N108KN  ,United States,,1560302899,,,12192,false,209.93,352.96,0,,,12184.38,4566,false
8007f6,GOW801  ,India,1560302899,1560302899,76.6521,15.2084,9898.38,false,228.91,320.84,4.55,,,10500.36,2702,false
a80a5d,N617SP  ,United States,1560302899,1560302899,-105.0759,39.4874,2164.08,false,36.21,157.44,0.65,,,2293.62,2075,false
a320c9,N300R   ,United States,1560302900,1560302900,-61.6957,46.7925,12496.8,false,264.58,63.68,-0.33,,,12893.04,1022,false
841efe,SFJ42   ,Japan,1560302837,1560302876,136.8276,34.5176,11277.6,false,249.82,79.2,0,,,11521.44,0434,false
7c14df,EEP     ,Australia,1560302900,1560302900,115.9067,-32.3325,1021.08,false,48.73,169.05,0.65,,,1028.7,1200,false
a7b4ea,JIA5222 ,United States,1560302896,1560302896,-84.6655,35.4944,10363.2,false,203.94,277.54,0,,,10835.64,2506,false
7c01c1,AM271   ,Australia,1560302900,1560302900,150.9689,-32.9566,4267.2,false,106.53,247.27,0,,,4480.56,1036,false
a37023,DAL2907 ,United States,1560302629,1560302671,-73.8456,40.7666,-30.48,true,68.93,302.5,-4.88,,,,1626,false
a44cda,DAL2687 ,United States,1560302899,1560302899,-94.5223,40.1841,10058.4,false,256.77,91.26,0.33,,,10264.14,6054,false
7c14d5,EEF     ,Australia,1560302880,1560302880,115.6745,-33.3964,243.84,false,58.21,86.96,1.3,,,274.32,,false
a65917,EJA508  ,United States,1560302899,1560302899,-92.8301,44.1386,6736.08,false,191.87,172.76,16.26,,,6797.04,3666,false
ab4eeb,DAL1822 ,United States,1560302899,1560302899,-99.486,31.255,10972.8,false,208.08,278.53,0,,,11483.34,2425,false
a01097,RPA4480 ,United States,1560302900,1560302900,-82.0259,40.9975,7650.48,false,241.91,85.85,6.83,,,7848.6,3047,false
a7b4f2,DAL763  ,United States,1560302899,1560302900,-84.708,34.2498,4343.4,false,210.37,335.13,8.45,,,4518.66,1702,false
ac5bb0,DAL2763 ,United States,1560302729,1560302729,-111.9534,40.6046,2164.08,false,99.67,354.97,-4.23,,,2293.62,3124,false
a70491,EJA551  ,United States,1560302877,1560302895,-82.8151,36.1985,13106.4,false,184.63,241.36,0,,,13578.84,2612,false
acbea2,SKW7389 ,United States,1560302655,1560302656,-111.9544,40.6128,2255.52,false,100.18,354.99,-8.78,,,2377.44,0640,false
a3df1e,DAL2186 ,United States,1560302899,1560302899,-82.593,34.3189,8092.44,false,267.8,58.11,0.98,,,8496.3,7274,false
a25c6e,,United States,1560302740,1560302757,-70.7686,43.5211,2819.4,false,147.99,83.81,-7.48,,,2849.88,,false
abee3a,N868TB  ,United States,1560302899,1560302899,-116.8599,32.862,1432.56,false,47.79,75.66,2.6,,,1463.04,1200,false
48436c,KLM856  ,Kingdom of the Netherlands,1560302900,1560302900,20.389,53.8654,11582.4,false,244.9,257.63,0,,,11948.16,6262,false
ac1547,AAL1559 ,United States,1560302899,1560302899,-82.6969,28.0343,2057.4,false,144.27,334.44,13.98,,,2141.22,2140,false
45d067,VKG773  ,Denmark,1560302892,1560302899,13.1548,61.8725,9974.58,false,232.46,322.19,-5.2,,,10226.04,5312,false
aace5c,AAL240  ,United States,1560302899,1560302899,-56.6634,46.2409,10058.4,false,268.18,78.04,0,,,10378.44,0655,false
48436e,KLM810  ,Kingdom of the Netherlands,1560302899,1560302900,28.7004,43.6118,11582.4,false,249.53,310.65,0,,,11932.92,3215,false
a0238e,N108MQ  ,United States,1560302771,1560302771,-77.3324,38.5604,419.1,false,54.17,175.64,0,,,419.1,5334,false
a93129,,United States,1560302867,1560302899,-76.0724,36.4579,1341.12,false,45.18,329.93,1.3,,,1432.56,,false
a9a750,AAL963  ,United States,1560302637,1560302672,-93.854,29.4719,9448.8,false,277.23,116.8,0,,,9944.1,2217,false
8007e1,IGO188  ,India,1560302900,1560302900,80.0929,14.8656,9456.42,false,233.77,168.96,-0.33,,,10027.92,1000,false
a9f4c6,RPA3649 ,United States,1560302895,1560302895,-83.5511,43.2033,10058.4,false,273.56,84.17,-0.33,,,10210.8,1222,false
8007e5,,India,1560302688,1560302688,72.8776,19.0967,,true,1.03,132,,,,,0276,false
48435a,KZR671  ,Kingdom of the Netherlands,1560302899,1560302899,76.0289,44.8876,11597.64,false,236.29,340.14,0,,,11704.32,3503,false
a81163,NKS971  ,United States,1560302900,1560302900,-82.4096,27.3081,9243.06,false,250.87,280.16,4.88,,,9768.84,3604,false
7810aa,YZR7525 ,China,1560302899,1560302899,113.5166,23.3097,6172.2,false,199.33,331.65,10.4,,,6499.86,0626,false
3a46b1,VT444QX ,France,1560302638,1560302645,-149.7671,-17.4846,7.62,false,51.66,135.81,-2.28,,,60.96,,false
8007cd,IGO1821 ,India,1560302887,1560302899,78.0002,27.1068,7924.8,false,233.83,151.91,1.95,,,8221.98,0521,false
02001b,RAM579  ,Morocco,1560302895,1560302895,-16.7,15.0286,11582.4,false,231.05,178.6,0,,,12321.54,7737,false
a200ba,SWA711  ,United States,1560302899,1560302899,-91.7362,40.9911,9845.04,false,256.46,84.24,-5.2,,,10043.16,6231,false
a8d4cc,UAL1764 ,United States,1560302899,1560302899,-76.4247,36.8562,10363.2,false,225.03,205.74,0,,,10850.88,7134,false
4245fb,ABW391  ,United Kingdom,1560302900,1560302900,42.4707,58.5571,11277.6,false,268.27,57.13,0,,,11490.96,2764,false
a3965c,FFT2006 ,United States,,1560302899,,,,true,0,309,,,,,,false
a2b320,,United States,1560302743,1560302832,-115.152,36.1022,647.7,true,106.44,236.23,0.98,,,,4614,false
020026,RAM220  ,Morocco,1560302900,1560302900,8.513,47.0327,11186.16,false,259.39,56.4,4.23,,,11407.14,2310,false
88809a,HVN341  ,Viet Nam,1560302897,1560302899,136.302,34.0125,6271.26,false,207.06,235.32,8.45,,,6393.18,3267,false
a08512,UCA4883 ,United States,1560302899,1560302900,-77.9494,39.0665,2636.52,false,150.67,123.58,-4.23,,,2720.34,7431,false
4ca86e,EIN146  ,Ireland,1560302900,1560302900,-121.7251,39.0658,7787.64,false,245.75,25.55,6.5,,,7780.02,6370,false
ac6f7c,DAL2067 ,United States,1560302893,1560302899,-84.5653,33.6318,853.44,false,91.06,90.32,-5.2,,,876.3,6672,false
484359,KZR301  ,Kingdom of the Netherlands,1560302899,1560302899,77.7409,43.8352,7429.5,false,233.92,23.18,9.43,,,7505.7,3513,false
896497,ABY284  ,United Arab Emirates,1560302670,1560302670,55.5208,25.324,,true,5.4,199,,,,,5444,false
896496,ABY518  ,United Arab Emirates,1560302709,1560302819,71.1093,20.7112,9791.7,false,238.65,288.47,0,,,,0422,false
4005c1,BAW106  ,United Kingdom,1560302899,1560302899,30.4116,42.3441,11582.4,false,245.14,286.46,0,,,11925.3,3230,false
4245a8,PBD366  ,United Kingdom,1560302899,1560302900,52.207,55.7281,10363.2,false,236.83,201.27,0,,,10584.18,,false
4245a3,PBD472  ,United Kingdom,1560302900,1560302900,47.2636,56.0874,10972.8,false,206.57,267,0,,,11247.12,5445,false
780b7d,CES735  ,China,1560302899,1560302899,149.762,-28.5047,11277.6,false,250.8,165.51,0,,,11978.64,5045,false
ac6f8a,DAL1125 ,United States,1560302836,1560302900,-92.7349,35.1497,10668,false,262.07,92.36,0,,,11071.86,3044,false
a6f6dd,JIA5266 ,United States,1560302899,1560302899,-79.0629,37.1718,3299.46,false,176.69,26.64,-0.33,,,3413.76,5750,false
a19e24,HBAL701 ,United States,1560302900,1560302900,-76.9946,-5.0667,16642.08,false,6.28,34.99,-0.65,,,17068.8,4453,false
a09852,UAL1568 ,United States,1560302897,1560302899,-82.6905,40.9676,10972.8,false,183.7,282.95,0,,,11269.98,4146,false
ac0cf8,DAL1601 ,United States,1560302571,1560302760,-101.2948,49.108,9753.6,false,209.14,309.21,0,,,9768.84,,false
e48ef2,AZU5130 ,Brazil,1560302899,1560302900,-48.1271,-22.8292,4274.82,false,125.07,299.31,0,,,4526.28,4540,false
780b8d,CSZ9901 ,China,1560302899,1560302899,114.4878,22.9703,3901.44,false,204.44,67.82,0,,,4122.42,3101,false
e48ef8,GLO1772 ,Brazil,1560302900,1560302900,-47.1432,-23.0012,571.5,false,69.66,127.8,-0.65,,,655.32,4300,false
4005a6,BAW66V  ,United Kingdom,1560302900,1560302900,-52.0055,48.499,11582.4,false,259.37,68.47,0,,,11673.84,2226,false
4005a5,BAW183  ,United Kingdom,1560302900,1560302900,-69.5636,43.2939,12192,false,207.11,244.71,0,,,12603.48,0752,false
770590,ALK504  ,Sri Lanka,1560302899,1560302900,31.0906,41.9824,10668,false,235.45,109.66,0,,,11033.76,2256,false
8006f5,GOW101  ,India,1560302899,1560302899,84.4453,24.9992,10668,false,241.39,119.35,0,,,11399.52,0524,false
841f65,JTA083  ,Japan,1560302899,1560302899,134.6712,34.4164,6720.84,false,204.19,230.21,13,,,6880.86,2155,false
896476,UAE5CL  ,United Arab Emirates,1560302900,1560302900,56.0381,25.0265,3253.74,false,141.72,296.29,-5.85,,,3406.14,4712,false
ad2ce1,SWA2603 ,United States,1560302900,1560302900,-77.1086,39.436,3352.8,false,175.64,92.85,-3.25,,,3474.72,6756,false
406832,VIR138M ,United Kingdom,1560302900,1560302900,-51.3491,48.6676,11887.2,false,243.92,69.12,0,,,12016.74,2205,false
a40694,DAL2964 ,United States,1560302893,1560302893,-82.162,42.6466,4594.86,false,170.53,266.89,-7.48,,,4747.26,0150,false
896483,UAE346  ,United Arab Emirates,1560302814,1560302897,55.3806,25.2465,137.16,true,0,30,,,,,0532,false
896481,UAE232  ,United Arab Emirates,1560302899,1560302899,48.753,43.3809,11887.2,false,256.4,155.08,0.33,,,12291.06,0231,false
896486,ABY604  ,United Arab Emirates,1560302900,1560302900,55.5755,25.2977,411.48,false,71.93,302.44,-3.25,,,281.94,7310,false
4245ae,SVR2910 ,United Kingdom,1560302900,1560302900,41.0263,54.0994,10980.42,false,209.21,304.78,0.33,,,11361.42,0240,false
a3f8a1,DAL1531 ,United States,1560302900,1560302900,-117.9772,33.8698,5029.2,false,224.09,36.98,7.15,,,5349.24,1304,false
a7668a,AAL1241 ,United States,1560302670,1560302899,-100.4135,34.627,9159.24,false,214.7,313.45,0.33,,,9555.48,6217,false
a8d600,DAL2254 ,United States,1560302896,1560302896,-83.5225,30.9357,9174.48,false,236.74,164.76,-5.85,,,9669.78,7017,false
a99f21,SWA564  ,United States,1560302852,1560302853,-88.0409,37.1063,9974.58,false,265.53,110.65,-11.7,,,10347.96,5676,false
aa1c45,RPA3706 ,United States,1560302900,1560302900,-85.9013,39.9702,3520.44,false,165.43,218.69,-5.2,,,3634.74,3063,false
a022b9,TWY128  ,United States,1560302899,1560302900,-2.4056,42.355,13106.4,false,276.86,105.74,-0.33,,,13281.66,5302,false
40688b,BAW32   ,United Kingdom,1560302900,1560302900,24.1007,54.3199,11582.4,false,242.38,265.98,0,,,11971.02,6270,false
a20e38,SWA2552 ,United States,1560302896,1560302896,-86.7623,41.507,2484.12,false,144.11,236.65,-7.8,,,2560.32,7015,false
89643e,ETD269  ,United Arab Emirates,1560302899,1560302899,71.1588,19.0016,10363.2,false,254.88,307.7,0.33,,,11041.38,0627,false
a19e61,CPZ6052 ,United States,1560302897,1560302897,-122.3729,47.146,1828.8,false,133.08,18.72,-7.8,,,1958.34,7330,false
89644a,UAE754  ,United Arab Emirates,1560302882,1560302887,54.5417,25.7008,4770.12,false,206.22,106.67,-6.18,,,5501.64,3345,false
406891,BAW248  ,United Kingdom,1560302667,1560302673,-42.8702,-22.6865,3261.36,false,162.84,29.32,4.88,,,3368.04,,false
a1ee27,SWA1904 ,United States,1560302900,1560302900,-119.0839,34.5667,3688.08,false,161.6,151.48,-2.93,,,3909.06,3714,false
a6464b,NKS108  ,United States,1560302900,1560302900,-115.4365,32.7511,8275.32,false,261.42,88.53,7.15,,,8237.22,2001,false
02007b,MAC438  ,Morocco,1560302638,1560302638,-3.7374,34.2531,11574.78,false,205.87,249.98,0,,,12039.6,2305,false
aa2311,,United States,1560302898,1560302899,-111.0963,34.1205,7056.12,false,202.71,226.75,-10.08,,,7010.4,,false
aa96be,SWA1526 ,United States,1560302900,1560302900,-115.7735,35.6367,11277.6,false,244.73,47.73,0.33,,,11902.44,1065,false
a0855d,UAL1444 ,United States,1560302895,1560302898,-80.2855,38.1073,10058.4,false,270.91,102.06,0,,,10469.88,1334,false
a168fb,N190JH  ,United States,1560302900,1560302900,-98.6744,29.9039,1485.9,false,87.09,255.64,-2.28,,,1539.24,4573,false
a22839,SWA2508 ,United States,1560302899,1560302900,-96.644,33.5896,12192,false,214.61,197.44,0,,,12618.72,1765,false
867904,ANA19   ,Japan,1560302673,1560302673,139.3917,35.1879,5981.7,false,197.95,258.46,11.38,,,6012.18,2102,false
a6eff9,UAL242  ,United States,1560302827,1560302856,-70.7747,42.4366,739.14,false,111.71,182.11,-5.85,,,830.58,3712,false
a5bccd,UAL1200 ,United States,1560302900,1560302900,-122.9833,39.1189,10058.4,false,209.99,175.64,0,,,10538.46,5325,false
a5c3c6,N4702P  ,United States,1560302899,1560302899,-97.0327,33.3327,1036.32,false,50.25,42.51,0,,,1028.7,,false
e482c5,TAM3563 ,Brazil,1560302900,1560302900,-45.947,-21.9832,10850.88,false,211.55,216.4,-13,,,11468.1,,false
e482c6,TAM3407 ,Brazil,1560302900,1560302900,-46.2276,-23.3588,2651.76,false,144.95,72.02,10.4,,,2796.54,5141,false
318a63,,Italy,,1560302840,,,,false,6.17,120,,,,,,false
ae53fc,RONIN21 ,United States,1560302899,1560302899,-98.3607,31.2136,2567.94,false,83.88,308.28,0,,,2682.24,0173,false
abe0df,SWA2495 ,United States,1560302900,1560302900,-87.0654,34.2037,12192,false,238.85,326.69,0,,,12687.3,7730,false
3e29ca,,Germany,1560302889,1560302899,9.735,50.505,11277.6,false,95.18,179.07,3.25,,,,1356,false
a969c7,N7052H  ,United States,1560302899,1560302899,-80.0208,39.67,1798.32,false,68.57,334.2,-0.33,,,1828.8,,false
ad20f4,AAL1206 ,United States,1560302742,1560302858,-80.0455,38.6857,9144,false,212.5,256.7,0.33,,,9502.14,2336,false
4005bd,BAW176A ,United Kingdom,1560302899,1560302900,-56.7239,47.9762,11887.2,false,255.2,62.25,-0.33,,,12184.38,2220,false
aa3620,N757XJ  ,United States,1560302894,1560302894,-97.6255,49.7868,1889.76,false,148.16,94.78,-3.9,,,1912.62,,false
a26ea6,,United States,,1560302900,,,640.08,true,8.31,201.8,-0.33,,,655.32,,false
4005ba,BAW239  ,United Kingdom,1560302898,1560302900,-70.0504,42.7259,4450.08,false,151.73,200.65,-8.45,,,4610.1,0735,false
a1b8b8,AMF2869 ,United States,1560302893,1560302897,-112.0839,33.9155,2202.18,false,131.26,168.47,-9.1,,,2255.52,4231,false
33476d,,Italy,,1560302817,,,,false,13.89,295,,,,,,false
a1f557,UAL411  ,United States,1560302899,1560302900,-93.3224,40.7896,11582.4,false,221.08,257.77,0,,,11772.9,3575,false
75010b,AXM115  ,Malaysia,1560302900,1560302900,101.9514,3.6789,6309.36,false,203.68,264.35,-7.8,,,6758.94,3124,false
318a44,,Italy,,1560302795,,,,false,8.23,81,,,,,,false
a19245,N200CR  ,United States,1560302900,1560302900,-117.0033,32.9669,3329.94,false,187.74,63.65,-0.33,,,3535.68,4702,false
a68e14,EJA521  ,United States,1560302900,1560302900,-82.5513,40.2277,11635.74,false,180.68,268.04,-7.8,,,11955.78,2357,false
780b05,CDG4989 ,China,1560302899,1560302899,112.7242,23.0539,5699.76,false,210.46,94.21,0,,,6019.8,1546,false
a63ec1,N501MG  ,United States,1560302895,1560302896,-83.856,41.0696,13106.4,false,222.97,272.51,0,,,13395.96,1606,false
a1a5cf,CPZ6054 ,United States,1560302899,1560302899,-120.1755,40.632,10668,false,225.7,172.53,-0.33,,,11216.64,,false
acb1f5,N917PD  ,United States,1560302899,1560302899,-73.9537,40.7946,259.08,false,39.81,302.87,-0.65,,,274.32,0253,false
a18b71,AAL819  ,United States,,1560302781,,,,false,7.2,75,,,,,,false
a9e391,RPA3455 ,United States,1560302900,1560302900,-77.5336,37.9118,8557.26,false,269.41,37.94,-4.55,,,8907.78,3643,false
334761,,Italy,,1560302743,,,,false,10.15,300.47,-0.33,,,,,false
abb90d,SWA1095 ,United States,1560302900,1560302900,-98.5825,29.8245,10058.4,false,267.54,105.96,0,,,10599.42,6742,false
a9d053,SWA1003 ,United States,1560302900,1560302900,-119.1934,35.1553,10363.2,false,232.92,329.47,-0.33,,,10919.46,7267,false
8963a3,UAE9745 ,United Arab Emirates,1560302899,1560302900,22.4648,38.2849,10972.8,false,231.4,319.69,0,,,11353.8,2077,false
0d09fd,,Mexico,1560302898,1560302898,-98.9728,19.4926,2964.18,false,116.46,59.47,6.5,,,3108.96,,false
